Time,Speed1,E1,N1,Speed2,E2,N2,IVS1,A1,A2
508.3000000000005,13.400000000000013,-143.57974202357602,-971.127658491876,13.256666669999952,-161.5078824796713,-953.392410118441,20.373192938450128,0.027272700000020998,-0.14242419999989292
508.4000000000004,13.402727269999998,-142.60427029037112,-972.0472318720076,13.24636363999995,-160.59473802470822,-954.3497506723904,20.39104109425669,0.027272699999892132,-0.10303030000016328
508.5000000000005,13.402222220000011,-141.6257660634351,-972.9641723176104,13.235555559999955,-159.6796831498244,-955.3044364277592,20.409904352650567,-0.005050499999861062,-0.10808079999980257
508.6000000000005,13.40454545000001,-140.64422246261014,-973.8773868806404,13.226363639999974,-158.7624232946155,-956.2553664390982,20.429588143647607,0.023232299999990255,-0.09191919999984614
508.70000000000056,13.406666669999984,-139.65978332100912,-974.7875603841934,13.22111110999997,-157.8426459006859,-957.2037219577192,20.4494236028372,0.021212199999728114,-0.05252529999999295
508.8000000000005,13.403636360000016,-138.67193894326869,-975.6946694335217,13.214545459999965,-156.92001404719116,-958.1490402560106,20.469844424430672,-0.030303099999688176,-0.06565650000008214
508.9000000000004,13.40666666999998,-137.6817697783692,-976.5991786098916,13.206666669999954,-155.99522334295216,-959.091374440572,20.490859730693508,0.0303030999996871,-0.07878790000021772
509.0000000000005,13.40181818,-136.68891813286942,-977.5006064790314,13.196363639999944,-155.06854038520737,-960.0305576907244,20.51270334246505,-0.048484899999743834,-0.10303029999995927
509.1000000000005,13.402222219999995,-135.69371631074463,-978.3994143505683,13.184444449999948,-154.14024255087617,-960.9666476018874,20.53561636055717,0.004040399999959689,-0.11919190000000925
509.20000000000056,13.400909090000004,-134.6954653751796,-979.2954082569609,13.172727269999926,-153.21030206895833,-961.8994183445208,20.56011056521906,-0.013131299999898469,-0.11717180000011763
509.3000000000005,13.401111109999988,-133.69453584521972,-980.1883849410628,13.156666669999918,-152.27857277226926,-962.828924468758,20.585636964013386,0.002020199999837736,-0.16060600000013786
509.4000000000004,13.398181820000003,-132.69013113892342,-981.0774452410697,13.139090909999885,-151.34532459723215,-963.7541982976136,20.613026781958027,-0.029292899999892034,-0.17575760000059445
509.5000000000005,13.39888888999998,-131.68244144472806,-981.9632438138008,13.114444449999876,-150.41085222108669,-964.6758486769452,20.64239690172021,0.007070699999766407,-0.2464645999997485
509.6000000000005,13.394545459999971,-130.67176002092694,-982.8454091908133,13.086363639999876,-149.47583780381808,-965.5927736190006,20.674537132142586,-0.04343430000010844,-0.28080810000010087
509.70000000000056,13.387777779999965,-129.65851616671986,-983.7238729174912,13.058888889999876,-148.5400123236453,-966.5053209968816,20.70865780796795,-0.06767680000001107,-0.27474749999977793
509.8000000000005,13.379999999999956,-128.64266581159026,-984.5985881836756,13.03181817999989,-147.603841488836,-967.4129161605744,20.74549639903397,-0.07777780000011157,-0.27070709999995296
509.9000000000004,13.369999999999935,-127.62412626004335,-985.4689055110669,13.007777779999964,-146.66689101185705,-968.3162226093386,20.78391765409048,-0.10000000000035883,-0.2404039999996144
510.0000000000005,13.35636363999992,-126.60388409032991,-986.334756269091,12.999999999999991,-145.7287312419918,-969.2164462829518,20.82202778577977,-0.13636359999996953,-0.07777779999962367
510.1000000000005,13.338888889999868,-125.58127312729472,-987.195622994754,12.997777780000002,-144.78873404841892,-970.1138803054912,20.85932820243908,-0.17474750000057346,-0.022222199999902634
510.20000000000056,13.309999999999912,-124.55800921860308,-988.0511787024716,12.998181820000005,-143.8459397649153,-971.008130387194,20.89387644471392,-0.28888889999933653,0.00404040000002615
510.3000000000005,13.291111109999928,-123.5338406938484,-988.9019171473104,12.998888890000003,-142.90105309574017,-971.8997814909536,20.926331612804887,-0.18888889999989947,0.007070699999991627
510.4000000000004,13.27545454999998,-122.50799102619824,-989.7473432420596,13.000000000000036,-141.95302244395305,-972.7882702249856,20.95653879976745,-0.15656559999971667,0.011111100000336983
510.5000000000005,13.271111109999996,-121.48035311783904,-990.5892683608286,13.007777780000016,-141.0012539655241,-973.6737992214152,20.985189045215986,-0.04343439999977619,0.07777779999969472
510.6000000000005,13.270000000000037,-120.449812450862,-991.4273984429528,13.010909090000029,-140.0455163758808,-974.5562527940436,21.012826045971085,-0.011111099999596046,0.03131310000014056
510.70000000000056,13.277777780000012,-119.41637202339987,-992.2631205319842,13.01666667000002,-139.08658022199094,-975.4356760647316,21.04090307241365,0.07777779999968565,0.057575799999874645
510.8000000000005,13.280909090000018,-118.37932802846916,-993.0950956450178,13.020909090000035,-138.1236581697788,-976.3116655194124,21.0687434484118,0.0313131000000695,0.04242420000016293
510.9000000000004,13.284444440000003,-117.33988838573129,-993.9244727021126,13.030000000000015,-137.1572591885835,-977.1851710833902,21.09594069651875,0.03535349999990951,0.09090909999993292
511.0000000000005,13.285454550000017,-116.29792330326156,-994.7508470367704,13.033636360000026,-136.18715036914813,-978.0550328832798,21.122894861276137,0.010101100000121196,0.036363600000054806
511.1000000000005,13.288888890000012,-115.25355470395692,-995.574316389516,13.038674589999983,-135.21383385087958,-978.9225270311208,21.14913073098309,0.034343399999959334,0.0503822999995934
511.20000000000056,13.291818180000016,-114.20551206724308,-996.3945441044114,13.034545459999954,-134.23742206321398,-979.7869550477028,21.175942188229648,0.02929290000002083,-0.04129130000025949
511.3000000000005,13.295555560000029,-113.15462797196275,-997.2117784125276,13.024444449999947,-133.25841464339632,-980.6483989448556,21.203181854413764,0.037373800000141656,-0.10101010000010183
